Preco_Seguro_x,Modelo_x,Ano_x,Categoria_x,Volume_Motor_x,Quilometragem_x,Cilindros_x,Cor_x,Airbag_x,Preco_Seguro_y,Modelo_y,Ano_y,Categoria_y,Volume_Motor_y,Quilometragem_y,Cilindros_y,Cor_y,Airbag_y
18660,CRUZE PREMIER,2016,SEDAN,14,9470,4.0,PRATA,8,18660,193,26,9,14,9470,4.0,9,8
7000,UP,2013,HATCHBACK,1,64000,3.0,BRANCO,2,7000,569,23,3,1,64000,3.0,4,2
9000,UP,2013,HATCHBACK,1,52000,3.0,AZUL,4,9000,569,23,3,1,52000,3.0,1,4
6899,UP,2013,HATCHBACK,1,44333,4.0,PRETO,6,6899,569,23,3,1,44333,4.0,10,6
6899,UP,2013,HATCHBACK,1,7914,4.0,VERMELHO,8,6899,569,23,3,1,7914,4.0,14,8
6899,UP,2013,HATCHBACK,1,7914,4.0,VERMELHO,8,6899,569,23,3,1,7914,4.0,14,8
6500,UP,2013,HATCHBACK,1,14300,3.0,BRANCO,2,6500,569,23,3,1,14300,3.0,4,2
6500,UP,2015,HATCHBACK,1,65000,3.0,BRANCO,2,6500,569,25,3,1,65000,3.0,4,2
6899,UP,2012,HATCHBACK,1,47000,4.0,BRANCO,6,6899,569,22,3,1,47000,4.0,4,6
22266,OUTLANDER SPORT,2014,JEEP,2,77000,4.0,PRETO,10,22266,437,24,4,2,77000,4.0,10,10
32929,OUTLANDER SPORT,2017,JEEP,2,21000,4.0,MARROM,6,32929,437,27,4,2,21000,4.0,8,6
18660,OUTLANDER SPORT,2014,JEEP,2,83516,4.0,PRATA,8,18660,437,24,4,2,83516,4.0,9,8
19444,OUTLANDER SPORT,2015,JEEP,24,177600,4.0,PRETO,7,19444,437,25,4,24,177600,4.0,10,7
17249,OUTLANDER SPORT,2011,JEEP,2,95000,4.0,PRATA,8,17249,437,21,4,2,95000,4.0,9,8
33870,OUTLANDER SPORT,2018,JEEP,2,4320,4.0,CINZA,10,33870,437,28,4,2,4320,4.0,5,10
31047,OUTLANDER SPORT,2019,JEEP,24,2400,4.0,PRETO,10,31047,437,29,4,24,2400,4.0,10,10
21639,OUTLANDER SPORT,2013,JEEP,2,72000,4.0,PRETO,12,21639,437,23,4,2,72000,4.0,10,12
13604,OUTLANDER SPORT,2012,JEEP,2,115000,4.0,PRETO,12,13604,437,22,4,2,115000,4.0,10,12
20385,OUTLANDER SPORT,2011,JEEP,2,95000,4.0,AZUL,10,20385,437,21,4,2,95000,4.0,1,10
31204,OUTLANDER SPORT,2018,JEEP,20,36534,5.0,VERMELHO,12,31204,437,28,4,20,36534,5.0,14,12
21796,OUTLANDER SPORT,2016,JEEP,2,73542,4.0,PRETO,8,21796,437,26,4,2,73542,4.0,10,8
23521,OUTLANDER SPORT,2013,JEEP,2,60800,4.0,PRETO,0,23521,437,23,4,2,60800,4.0,10,0
10036,OUTROS,2012,COUPE,14,83545,4.0,PRETO,12,10036,438,22,1,14,83545,4.0,10,12
1333,OUTROS,2010,PICKUP,23,249683,4.0,CINZA,12,1333,438,20,8,23,249683,4.0,5,12
1646,XJ,2015,SEDAN,3,54429,6.0,BRANCO,12,1646,612,25,9,3,54429,6.0,4,12
19200,XJ,1999,SEDAN,4,1000,8.0,VERDE,7,19200,612,9,9,4,1000,8.0,13,7
12544,XL7,2005,JEEP,27,150000,6.0,BRANCO,4,12544,613,15,4,27,150000,6.0,4,4
5959,XL7,2001,JEEP,27,0,6.0,PRATA,4,5959,613,11,4,27,0,6.0,9,4
6899,XL7,2001,JEEP,27,170000,6.0,DOURADO,8,6899,613,11,4,27,170000,6.0,6,8
25559,PASSAT SEL,2011,SEDAN,25,75000,5.0,PRATA,6,25559,445,21,9,25,75000,5.0,9,6
22580,PASSAT SEL,2013,SEDAN,25,60000,5.0,PRETO,6,22580,445,23,9,25,60000,5.0,10,6
10036,PASSAT SEL,2013,SEDAN,18,62022,4.0,AZUL,10,10036,445,23,9,18,62022,4.0,1,10
6743,OUTROS,2011,HATCHBACK,13,89421,4.0,PRETO,4,6743,438,21,3,13,89421,4.0,10,4
15053,OUTROS,2015,JEEP,15,28000,4.0,PRETO,12,15053,438,25,4,15,28000,4.0,10,12
16621,CC R LINE,2011,SEDAN,20,177000,4.0,PRETO,12,16621,147,21,9,20,177000,4.0,10,12
16308,CC R LINE,2012,SEDAN,20,1111,4.0,AZUL,10,16308,147,22,9,20,1111,4.0,1,10
26971,MAZDA 6 TOURING,2017,SEDAN,25,31694,4.0,PRETO,10,26971,392,27,9,25,31694,4.0,10,10
21012,MAZDA 6 TOURING,2017,SEDAN,25,75492,4.0,VERMELHO,8,21012,392,27,9,25,75492,4.0,14,8
76835,OUTROS,2014,SEDAN,20,66000,4.0,PRETO,12,76835,438,24,9,20,66000,4.0,10,12
1500,DURANGO,2001,JEEP,47,0,8.0,PRETO,7,1500,206,11,4,47,0,8.0,10,7
7840,DURANGO,2003,JEEP,47,240000,8.0,MARROM,6,7840,206,13,4,47,240000,8.0,8,6
10976,DURANGO,2004,JEEP,57,200000,8.0,AZUL,6,10976,206,14,4,57,200000,8.0,1,6
10976,DURANGO,2004,JEEP,47,241600,8.0,BRANCO,4,10976,206,14,4,47,241600,8.0,4,4
13799,CALIBER,2010,UNIVERSAL,2,63000,4.0,PRETO,6,13799,130,20,10,2,63000,4.0,10,6
9408,CALIBER,2012,HATCHBACK,2,133000,4.0,CINZA,8,9408,130,22,3,2,133000,4.0,5,8
10349,CALIBER,2010,JEEP,2,90000,4.0,AMARELO,12,10349,130,20,4,2,90000,4.0,0,12
10976,CALIBER,2011,UNIVERSAL,2,167000,4.0,CINZA,5,10976,130,21,10,2,167000,4.0,5,5
11604,CALIBER,2009,JEEP,2,134500,4.0,LARANJA,8,11604,130,19,4,2,134500,4.0,7,8
10036,CALIBER,2008,HATCHBACK,2,240000,4.0,PRETO,6,10036,130,18,3,2,240000,4.0,10,6
13172,CALIBER,2010,HATCHBACK,2,114000,4.0,PRATA,8,13172,130,20,3,2,114000,4.0,9,8
10976,CALIBER,2011,HATCHBACK,2,200000,4.0,PRETO,10,10976,130,21,3,2,200000,4.0,10,10
12544,CALIBER,2010,UNIVERSAL,2,135000,4.0,PRATA,6,12544,130,20,10,2,135000,4.0,9,6
8311,CALIBER,2009,SEDAN,2,240000,4.0,PRETO,8,8311,130,19,9,2,240000,4.0,10,8
13172,CALIBER,2011,HATCHBACK,2,89000,4.0,BRANCO,0,13172,130,21,3,2,89000,4.0,4,0
14740,CALIBER,2009,JEEP,2,122000,4.0,BRANCO,6,14740,130,19,4,2,122000,4.0,4,6
11604,CALIBER,2010,HATCHBACK,2,131000,4.0,BRANCO,8,11604,130,20,3,2,131000,4.0,4,8
8467,CALIBER,2010,HATCHBACK,24,145600,4.0,PRETO,6,8467,130,20,3,24,145600,4.0,10,6
15053,CALIBER,2010,HATCHBACK,2,83000,4.0,DOURADO,6,15053,130,20,3,2,83000,4.0,6,6
7840,CALIBER,2009,HATCHBACK,2,256000,4.0,PRATA,8,7840,130,19,3,2,256000,4.0,9,8
14740,CALIBER,2011,HATCHBACK,2,110000,4.0,PRETO,6,14740,130,21,3,2,110000,4.0,10,6
14426,CALIBER,2011,HATCHBACK,2,173000,4.0,CINZA,6,14426,130,21,3,2,173000,4.0,5,6
8154,CALIBER,2008,HATCHBACK,2,154000,4.0,BRANCO,4,8154,130,18,3,2,154000,4.0,4,4
1646,CALIBER,2011,HATCHBACK,2,168166,4.0,LARANJA,12,1646,130,21,3,2,168166,4.0,7,12
8781,CALIBER,2008,HATCHBACK,24,0,4.0,AZUL,4,8781,130,18,3,24,0,4.0,1,4
20385,MURANO,2005,JEEP,35,155200,6.0,PRATA,8,20385,415,15,4,35,155200,6.0,9,8
21639,MURANO,2012,JEEP,35,132000,6.0,PRATA,12,21639,415,22,4,35,132000,6.0,9,12
20385,MURANO,2005,JEEP,35,155200,6.0,PRATA,8,20385,415,15,4,35,155200,6.0,9,8
20385,MURANO,2005,JEEP,35,155200,6.0,PRATA,8,20385,415,15,4,35,155200,6.0,9,8
11917,MURANO,2004,JEEP,35,233600,6.0,PRATA,6,11917,415,14,4,35,233600,6.0,9,6
20385,MURANO,2005,JEEP,35,155200,6.0,PRATA,8,20385,415,15,4,35,155200,6.0,9,8
14113,MURANO,2011,JEEP,3,265000,5.0,PRETO,10,14113,415,21,4,3,265000,5.0,10,10
11917,MURANO,2004,JEEP,35,233600,6.0,PRATA,6,11917,415,14,4,35,233600,6.0,9,6
20385,MURANO,2005,JEEP,35,155200,6.0,PRATA,8,20385,415,15,4,35,155200,6.0,9,8
10036,MURANO,2008,JEEP,35,218197,6.0,PRETO,6,10036,415,18,4,35,218197,6.0,10,6
10036,MURANO,2003,JEEP,35,61000,6.0,DOURADO,12,10036,415,13,4,35,61000,6.0,6,12
8154,MURANO,2017,SEDAN,35,39704,6.0,AZUL,12,8154,415,27,9,35,39704,6.0,1,12
8500,OUTROS,1992,MICROBUS,25,2582,4.0,AZUL,0,8500,438,2,6,25,2582,4.0,1,0
8311,OUTROS,2001,SEDAN,23,200000,6.0,AZUL,12,8311,438,11,9,23,200000,6.0,1,12
29793,320 I,2013,SEDAN,20,161000,4.0,PRETO,8,29793,27,23,9,20,161000,4.0,10,8
10036,320 I,2004,SEDAN,22,118000,8.0,PRATA,5,10036,27,14,9,22,118000,8.0,9,5
6272,320 I,1995,SEDAN,2,354000,6.0,AZUL,2,6272,27,5,9,2,354000,6.0,1,2
17249,OUTROS,2010,JEEP,3,166635,6.0,PRETO,6,17249,438,20,4,3,166635,6.0,10,6
2979,RAMCHARGER,2011,SEDAN,36,252253,6.0,PRETO,12,2979,476,21,9,36,252253,6.0,10,12
11760,RAMCHARGER,2016,SEDAN,57,87434,8.0,PRETO,12,11760,476,26,9,57,87434,8.0,10,12
4391,RAMCHARGER,2014,SEDAN,36,173770,6.0,BRANCO,12,4391,476,24,9,36,173770,6.0,4,12
16935,RAMCHARGER,2019,SEDAN,36,22293,6.0,CINZA,12,16935,476,29,9,36,22293,6.0,5,12
2979,RAMCHARGER,2011,SEDAN,36,252253,6.0,PRETO,12,2979,476,21,9,36,252253,6.0,10,12
7527,RAMCHARGER,2018,SEDAN,57,91843,8.0,PRETO,12,7527,476,28,9,57,91843,8.0,10,12
9565,RAMCHARGER,2016,SEDAN,57,39013,8.0,PRETO,12,9565,476,26,9,57,39013,8.0,10,12
17249,OUTROS,1995,SEDAN,36,150000,6.0,PRATA,2,17249,438,5,9,36,150000,6.0,9,2
7213,OUTROS,1991,MICROBUS,25,111111,7.0,BRANCO,1,7213,438,1,6,25,111111,7.0,4,1
4547,GENTRA,2009,SEDAN,12,171138,4.0,AZUL,4,4547,285,19,9,12,171138,4.0,1,4
3763,GENTRA,2009,SEDAN,16,91930,4.0,PRATA,4,3763,285,19,9,16,91930,4.0,9,4
3920,GENTRA,2008,HATCHBACK,12,126702,4.0,AZUL,4,3920,285,18,3,12,126702,4.0,1,4
3763,GENTRA,2009,SEDAN,16,91930,4.0,PRATA,4,3763,285,19,9,16,91930,4.0,9,4
3763,GENTRA,2009,SEDAN,16,91930,4.0,PRATA,4,3763,285,19,9,16,91930,4.0,9,4
4077,316,1995,HATCHBACK,16,250000,4.0,PRETO,1,4077,22,5,3,16,250000,4.0,10,1
3763,316,1994,COUPE,16,262000,4.0,VERMELHO,2,3763,22,4,1,16,262000,4.0,14,2
7213,316,2000,SEDAN,19,215000,4.0,AZUL,6,7213,22,10,9,19,215000,4.0,1,6
6899,316,1994,SEDAN,16,308910,4.0,VERMELHO ESCURO,2,6899,22,4,9,16,308910,4.0,15,2
5959,316,1995,SEDAN,16,294000,4.0,PRETO,4,5959,22,5,9,16,294000,4.0,10,4
2600,OUTROS,2000,HATCHBACK,11,170000,4.0,PRETO,2,2600,438,10,3,11,170000,4.0,10,2
29793,PILOT,2010,JEEP,35,17000,6.0,PRETO,10,29793,453,20,4,35,17000,6.0,10,10
4704,PILOT,2005,JEEP,35,145000,6.0,BRANCO,4,4704,453,15,4,35,145000,6.0,4,4
7900,PILOT,2003,JEEP,35,1000,6.0,CINZA,6,7900,453,13,4,35,1000,6.0,5,6
2038,PILOT,2011,JEEP,35,161602,6.0,PRETO,12,2038,453,21,4,35,161602,6.0,10,12
13500,OUTROS,2004,SEDAN,3,210000,6.0,PRATA,8,13500,438,14,9,3,210000,6.0,9,8
16621,OUTROS,2011,SEDAN,20,138000,4.0,BRANCO,6,16621,438,21,9,20,138000,4.0,4,6
17562,OUTROS,2015,COUPE,2,59731,4.0,CINZA,12,17562,438,25,1,2,59731,4.0,5,12
1411,SX4,2013,SEDAN,2,193504,4.0,VERMELHO,0,1411,541,23,9,2,193504,4.0,14,0
1411,SX4,2013,SEDAN,2,193504,4.0,VERMELHO,0,1411,541,23,9,2,193504,4.0,14,0
1411,SX4,2013,SEDAN,2,193504,4.0,VERMELHO,0,1411,541,23,9,2,193504,4.0,14,0
11290,SX4,2008,JEEP,2,123000,4.0,PRETO,6,11290,541,18,4,2,123000,4.0,10,6
9408,SX4,2009,JEEP,2,107000,4.0,CINZA,8,9408,541,19,4,2,107000,4.0,5,8
8154,SX4,2008,JEEP,2,89000,4.0,PRETO,6,8154,541,18,4,2,89000,4.0,10,6
6272,SX4,2006,HATCHBACK,16,180000,4.0,PRATA,0,6272,541,16,3,16,180000,4.0,9,0
11604,SX4,2013,JEEP,2,250000,4.0,BRANCO,8,11604,541,23,4,2,250000,4.0,4,8
1411,SX4,2013,SEDAN,2,193504,4.0,VERMELHO,0,1411,541,23,9,2,193504,4.0,14,0
8781,SX4,2006,HATCHBACK,15,182000,4.0,BRANCO,6,8781,541,16,3,15,182000,4.0,4,6
10036,SX4,2006,HATCHBACK,15,142000,4.0,LARANJA,4,10036,541,16,3,15,142000,4.0,7,4
10976,SX4,2012,SEDAN,2,93900,4.0,PRATA,4,10976,541,22,9,2,93900,4.0,9,4
10036,SX4,2008,HATCHBACK,37,200000,6.0,AZUL,2,10036,541,18,3,37,200000,6.0,1,2
12544,SX4,2011,SEDAN,2,74500,4.0,CINZA,8,12544,541,21,9,2,74500,4.0,5,8
12544,TOUAREG,2004,JEEP,3,176000,6.0,BRANCO,12,12544,552,14,4,3,176000,6.0,4,12
7840,TOUAREG,2004,JEEP,32,140000,6.0,PRATA,8,7840,552,14,4,32,140000,6.0,9,8
13000,TOUAREG,2004,JEEP,42,250000,8.0,BEGE,0,13000,552,14,4,42,250000,8.0,3,0
13485,TOUAREG,2005,JEEP,42,260000,8.0,PRATA,12,13485,552,15,4,42,260000,8.0,9,12
17249,TOUAREG,2006,JEEP,36,155214,6.0,PRETO,12,17249,552,16,4,36,155214,6.0,10,12
16621,TOUAREG,2005,JEEP,32,140000,6.0,PRATA,10,16621,552,15,4,32,140000,6.0,9,10
13000,TOUAREG,2004,JEEP,25,1000,6.0,PRATA,6,13000,552,14,4,25,1000,6.0,9,6
19757,TOUAREG,2003,JEEP,50,170000,10.0,CINZA,6,19757,552,13,4,50,170000,10.0,5,6
4077,1500,2019,SEDAN,14,1232,4.0,PRETO,12,4077,4,29,9,14,1232,4.0,10,12
2509,1500,2018,COUPE,14,29763,4.0,PRATA,12,2509,4,28,1,14,29763,4.0,9,12
12544,1500,2012,SEDAN,24,96973,4.0,PRETO,4,12544,4,22,9,24,96973,4.0,10,4
1803,1500,2015,SEDAN,2,55040,4.0,PRATA,12,1803,4,25,9,2,55040,4.0,9,12
6272,GLE 63 AMG,2016,JEEP,55,17584,8.0,PRETO,0,6272,298,26,4,55,17584,8.0,10,0
228935,GLE 63 AMG,2018,JEEP,55,23000,8.0,PRETO,16,228935,298,28,4,55,23000,8.0,10,16
6272,GLE 63 AMG,2016,JEEP,55,17584,8.0,PRETO,0,6272,298,26,4,55,17584,8.0,10,0
6272,GLE 63 AMG,2016,JEEP,55,17584,8.0,PRETO,0,6272,298,26,4,55,17584,8.0,10,0
8467,OUTROS,1999,JEEP,59,20000,8.0,PRETO,12,8467,438,9,4,59,20000,8.0,10,12
13485,OUTROS,2014,COUPE,1,9000,3.0,PRATA,4,13485,438,24,1,1,9000,3.0,9,4
5175,SKYLINE,2003,SEDAN,25,197000,6.0,PRATA,4,5175,519,13,9,25,197000,6.0,9,4
6115,SKYLINE,2001,SEDAN,25,165000,6.0,PRATA,2,6115,519,11,9,25,165000,6.0,9,2
3136,SKYLINE,2003,SEDAN,3,500,6.0,PRETO,6,3136,519,13,9,3,500,6.0,10,6
5000,SKYLINE,2003,SEDAN,25,117000,6.0,PRATA,3,5000,519,13,9,25,117000,6.0,9,3
6617,SKYLINE,2003,SEDAN,3,166000,6.0,PRATA,6,6617,519,13,9,3,166000,6.0,9,6
10000,SKYLINE,2007,SEDAN,25,1200,6.0,PRATA,6,10000,519,17,9,25,1200,6.0,9,6
11604,SKYLINE,2006,SEDAN,25,150000,6.0,AZUL,8,11604,519,16,9,25,150000,6.0,1,8
5959,SKYLINE,2003,SEDAN,25,165000,6.0,AZUL,6,5959,519,13,9,25,165000,6.0,1,6
6586,SKYLINE,2001,SEDAN,25,140000,4.0,PRATA,4,6586,519,11,9,25,140000,4.0,9,4
10976,SKYLINE,2004,COUPE,35,174000,6.0,CINZA,6,10976,519,14,1,35,174000,6.0,5,6
10976,SKYLINE,2008,SEDAN,25,112000,4.0,PRATA,12,10976,519,18,9,25,112000,4.0,9,12
6899,SKYLINE,2001,SEDAN,25,144000,6.0,AZUL,6,6899,519,11,9,25,144000,6.0,1,6
6899,SKYLINE,2002,SEDAN,35,153000,6.0,PRETO,2,6899,519,12,9,35,153000,6.0,10,2
7840,SKYLINE,2003,SEDAN,3,220000,6.0,BRANCO,0,7840,519,13,9,3,220000,6.0,4,0
10349,500 SPORT,2012,COUPE,14,128000,4.0,BRANCO,6,10349,41,22,1,14,128000,4.0,4,6
12544,500 SPORT,2012,COUPE,14,120000,4.0,VERMELHO,8,12544,41,22,1,14,120000,4.0,14,8
12855,500 SPORT,2012,COUPE,14,81050,4.0,VERMELHO,4,12855,41,22,1,14,81050,4.0,14,4
13956,500 SPORT,2011,HATCHBACK,14,180800,4.0,VERMELHO,6,13956,41,21,3,14,180800,4.0,14,6
12541,500 SPORT,2012,COUPE,14,81000,4.0,VERMELHO,8,12541,41,22,1,14,81000,4.0,14,8
14113,500 SPORT,2012,COUPE,14,89000,4.0,VERMELHO,10,14113,41,22,1,14,89000,4.0,14,10
11133,500 SPORT,2015,HATCHBACK,14,59763,4.0,AZUL,6,11133,41,25,3,14,59763,4.0,1,6
11917,500 SPORT,2012,HATCHBACK,14,92800,4.0,VERMELHO,7,11917,41,22,3,14,92800,4.0,14,7
21796,GOLF TDI,2014,HATCHBACK,20,51742,4.0,AZUL,8,21796,306,24,3,20,51742,4.0,1,8
15367,GOLF TDI,2012,HATCHBACK,20,130000,4.0,BRANCO,10,15367,306,22,3,20,130000,4.0,4,10
19444,GOLF TDI,2011,HATCHBACK,2,151000,4.0,PRETO,8,19444,306,21,3,2,151000,4.0,10,8
21639,GOLF TDI,2012,SEDAN,20,142000,4.0,CINZA,8,21639,306,22,9,20,142000,4.0,5,8
7213,DEMIO EVROPULI,2003,HATCHBACK,14,185000,4.0,AZUL,4,7213,203,13,3,14,185000,4.0,1,4
7213,DEMIO EVROPULI,2003,HATCHBACK,14,185000,4.0,AZUL,4,7213,203,13,3,14,185000,4.0,1,4
7213,DEMIO EVROPULI,2003,HATCHBACK,14,185000,4.0,AZUL,4,7213,203,13,3,14,185000,4.0,1,4
7213,DEMIO EVROPULI,2003,HATCHBACK,14,185000,4.0,AZUL,4,7213,203,13,3,14,185000,4.0,1,4
7213,DEMIO EVROPULI,2003,HATCHBACK,14,185000,4.0,AZUL,4,7213,203,13,3,14,185000,4.0,1,4
7213,DEMIO EVROPULI,2003,HATCHBACK,14,185000,4.0,AZUL,4,7213,203,13,3,14,185000,4.0,1,4
7213,DEMIO EVROPULI,2003,HATCHBACK,14,185000,4.0,AZUL,4,7213,203,13,3,14,185000,4.0,1,4
7213,DEMIO EVROPULI,2003,HATCHBACK,14,185000,4.0,AZUL,4,7213,203,13,3,14,185000,4.0,1,4
172486,LAND CRUISER,2018,JEEP,47,13000,12.0,BRANCO,16,172486,364,28,4,47,13000,12.0,4,16
111332,LAND CRUISER,2013,JEEP,47,180000,8.0,PRETO,8,111332,364,23,4,47,180000,8.0,10,8
27284,LAND CRUISER,2004,JEEP,42,525000,6.0,PRETO,4,27284,364,14,4,42,525000,6.0,10,4
51746,LAND CRUISER,2008,JEEP,47,138000,8.0,PRETO,10,51746,364,18,4,47,138000,8.0,10,10
42337,LAND CRUISER,2006,JEEP,45,190000,6.0,PRATA,11,42337,364,16,4,45,190000,6.0,9,11
15681,LAND CRUISER,1993,JEEP,42,126000,6.0,VERDE,0,15681,364,3,4,42,126000,6.0,13,0
27598,LAND CRUISER,2002,JEEP,47,196000,8.0,CINZA,4,27598,364,12,4,47,196000,8.0,5,4
103491,LAND CRUISER,2015,JEEP,46,93000,8.0,BRANCO,0,103491,364,25,4,46,93000,8.0,4,0
56450,LAND CRUISER,2008,JEEP,57,176400,8.0,CINZA,12,56450,364,18,4,57,176400,8.0,5,12
31361,LAND CRUISER,2001,JEEP,47,250000,8.0,BRANCO,8,31361,364,11,4,47,250000,8.0,4,8
84675,LAND CRUISER,2009,JEEP,45,200000,8.0,PRETO,0,84675,364,19,4,45,200000,8.0,10,0
94083,LAND CRUISER,2012,JEEP,46,195000,8.0,PRETO,12,94083,364,22,4,46,195000,8.0,10,12
131716,LAND CRUISER,2018,JEEP,30,59826,4.0,PRETO,12,131716,364,28,4,30,59826,4.0,10,12
37633,X3,2013,JEEP,20,200000,4.0,MARROM,0,37633,598,23,4,20,200000,4.0,8,0
37633,X3,2012,JEEP,3,147000,6.0,CINZA,10,37633,598,22,4,3,147000,6.0,5,10
16935,X3,2005,JEEP,3,155903,6.0,PRETO,10,16935,598,15,4,3,155903,6.0,10,10
14113,X3,2004,JEEP,25,380000,6.0,PRATA,12,14113,598,14,4,25,380000,6.0,9,12
23521,X3,2013,JEEP,20,208000,4.0,BRANCO,12,23521,598,23,4,20,208000,4.0,4,12
22580,X3,2012,JEEP,3,130000,6.0,BRANCO,12,22580,598,22,4,3,130000,6.0,4,12
14113,X3,2005,JEEP,3,288000,6.0,PRATA,10,14113,598,15,4,3,288000,6.0,9,10
1019,X3,2019,SEDAN,2,33870,4.0,BRANCO,12,1019,598,29,9,2,33870,4.0,4,12
13485,X3,2004,JEEP,25,164000,6.0,PRETO,8,13485,598,14,4,25,164000,6.0,10,8
39829,X3,2012,JEEP,30,160000,6.0,BRANCO,12,39829,598,22,4,30,160000,6.0,4,12
18503,OUTROS,2010,SEDAN,55,150121,8.0,PRETO,12,18503,438,20,9,55,150121,8.0,10,12
26657,EQUINOX LT,2017,JEEP,15,31006,4.0,AZUL,10,26657,240,27,4,15,31006,4.0,1,10
22580,EQUINOX LT,2019,JEEP,15,5124,4.0,PRETO,10,22580,240,29,4,15,5124,4.0,10,10
21169,OUTROS,2017,JEEP,2,41681,4.0,AZUL,8,21169,438,27,4,2,41681,4.0,1,8
16308,OUTROS,2002,SEDAN,27,248000,5.0,PRETO,10,16308,438,12,9,27,248000,5.0,10,10
5959,WINGROAD,2003,GOODS WAGON,25,0,6.0,PRATA,10,5959,591,13,2,25,0,6.0,9,10
7840,WINGROAD,2003,UNIVERSAL,15,235339,4.0,PRATA,2,7840,591,13,10,15,235339,4.0,9,2
24462,OUTROS,2016,SEDAN,18,48935,4.0,BRANCO,10,24462,438,26,9,18,48935,4.0,4,10
14740,OUTROS,2004,JEEP,3,320000,6.0,DOURADO,0,14740,438,14,4,3,320000,6.0,6,0
1333,OUTROS,2010,HATCHBACK,23,191110,4.0,PRETO,12,1333,438,20,3,23,191110,4.0,10,12
6586,OUTROS,2017,SEDAN,36,31090,6.0,CINZA,12,6586,438,27,9,36,31090,6.0,5,12
8154,DOBLO,2001,GOODS WAGON,19,266000,4.0,VERMELHO ESCURO,2,8154,205,11,2,19,266000,4.0,15,2
8467,DOBLO,2002,GOODS WAGON,19,170000,4.0,AMARELO,12,8467,205,12,2,19,170000,4.0,0,12
38260,ALLROAD,2013,UNIVERSAL,20,117000,4.0,PRETO,8,38260,80,23,10,20,117000,4.0,10,8
92515,ALLROAD,2015,UNIVERSAL,30,92000,6.0,CINZA,8,92515,80,25,10,30,92000,6.0,5,8
2509,ALLROAD,2004,UNIVERSAL,27,0,6.0,AZUL,8,2509,80,14,10,27,0,6.0,1,8
11290,ALLROAD,2001,JEEP,27,210000,6.0,PRATA,0,11290,80,11,4,27,210000,6.0,9,0
11917,ALLROAD,2005,SEDAN,27,256000,6.0,PRATA,4,11917,80,15,9,27,256000,6.0,9,4
42024,ALLROAD,2012,UNIVERSAL,20,87000,4.0,PRETO,12,42024,80,22,10,20,87000,4.0,10,12
21639,OUTROS,2010,SEDAN,35,135000,6.0,AZUL,8,21639,438,20,9,35,135000,6.0,1,8
76835,OUTROS,2012,SEDAN,48,90000,8.0,PRETO,8,76835,438,22,9,48,90000,8.0,10,8
7527,OUTROS,2011,JEEP,25,420800,4.0,PRETO,0,7527,438,21,4,25,420800,4.0,10,0
4077,CADDY,1997,GOODS WAGON,19,194000,4.0,AZUL,2,4077,127,7,2,19,194000,4.0,1,2
5331,CADDY,1999,PICKUP,19,260000,4.0,BRANCO,2,5331,127,9,8,19,260000,4.0,4,2
10017,CADDY,2009,GOODS WAGON,20,238000,4.0,BRANCO,2,10017,127,19,2,20,238000,4.0,4,2
7840,CADDY,2005,GOODS WAGON,19,140160,4.0,VERMELHO,3,7840,127,15,2,19,140160,4.0,14,3
12231,CADDY,2004,UNIVERSAL,19,320121,4.0,PRATA,4,12231,127,14,10,19,320121,4.0,9,4
10032,CADDY,2007,GOODS WAGON,20,240000,4.0,BRANCO,2,10032,127,17,2,20,240000,4.0,4,2
13485,CADDY,2008,GOODS WAGON,2,218000,4.0,AZUL,4,13485,127,18,2,2,218000,4.0,1,4
14113,CADDY,2011,GOODS WAGON,19,171000,4.0,BRANCO,2,14113,127,21,2,19,171000,4.0,4,2
10663,CADDY,2004,GOODS WAGON,2,195000,4.0,CINZA,2,10663,127,14,2,2,195000,4.0,5,2
3763,CADDY,1997,GOODS WAGON,19,260000,4.0,VERDE,1,3763,127,7,2,19,260000,4.0,13,1
8781,CADDY,2003,GOODS WAGON,19,200000,4.0,BRANCO,0,8781,127,13,2,19,200000,4.0,4,0
10036,CADDY,2007,GOODS WAGON,2,210000,4.0,AZUL,2,10036,127,17,2,2,210000,4.0,1,2
172486,S 63 AMG,2015,SEDAN,55,73600,8.0,PRETO,16,172486,504,25,9,55,73600,8.0,10,16
86243,S 63 AMG,2010,SEDAN,55,183000,8.0,CINZA,12,86243,504,20,9,55,183000,8.0,5,12
15994,S 63 AMG,2018,HATCHBACK,4,40110,8.0,BRANCO,12,15994,504,28,3,4,40110,8.0,4,12
21169,OUTROS,2004,MICROBUS,2,239000,4.0,BRANCO,4,21169,438,14,6,2,239000,4.0,4,4
109764,C 63 AMG,2011,SEDAN,63,73000,8.0,VERMELHO,10,109764,120,21,9,63,73000,8.0,14,10
46728,C 63 AMG,2012,COUPE,62,92483,8.0,CINZA,12,46728,120,22,1,62,92483,8.0,5,12
21639,OUTROS,2013,HATCHBACK,2,125000,4.0,CINZA,4,21639,438,23,3,2,125000,4.0,5,4
64290,OUTROS,2014,COUPE,30,56000,6.0,CINZA,12,64290,438,24,1,30,56000,6.0,5,12
24462,ML 500,2006,JEEP,5,216000,8.0,PRATA,12,24462,408,16,4,5,216000,8.0,9,12
16308,ML 500,2005,JEEP,5,168520,8.0,MARROM,12,16308,408,15,4,5,168520,8.0,8,12
