Preco_Seguro,Modelo,Ano,Categoria,Volume_Motor,Quilometragem,Cilindros,Cor,Airbag
3763,IS 200,2016,SEDAN,2,58328,4.0,BRANCO,12
3763,IS 200,2016,SEDAN,2,58328,4.0,BRANCO,12
3763,IS 200,2016,SEDAN,2,58328,4.0,BRANCO,12
3763,IS 200,2016,SEDAN,2,58328,4.0,BRANCO,12
3763,IS 200,2016,SEDAN,2,58328,4.0,BRANCO,12
7683,IS 200,2016,SEDAN,2,64341,4.0,BRANCO,12
18817,330,2011,SEDAN,3,70000,6.0,BRANCO,12
5645,330,2010,COUPE,30,178000,6.0,PRETO,6
11917,330,2003,SEDAN,3,0,6.0,CINZA,8
10036,330,2001,COUPE,3,330000,6.0,AZUL,4
10349,330,2003,SEDAN,3,280000,6.0,PRATA,8
10976,330,2005,COUPE,3,176000,6.0,AZUL,4
14740,330,2003,SEDAN,3,150300,6.0,BRANCO,0
14113,330,2002,CABRIOLET,3,187000,6.0,PRATA,4
18817,330,2007,CABRIOLET,3,143000,6.0,PRETO,8
51746,330,2016,SEDAN,20,51000,4.0,AZUL,10
13485,330,2004,SEDAN,3,149770,6.0,CINZA,8
11604,330,2001,SEDAN,3,168000,6.0,AZUL,4
13485,330,2005,SEDAN,3,150000,6.0,PRETO,8
10036,330,2003,SEDAN,3,0,6.0,PRETO,6
17249,330,2009,COUPE,3,130000,6.0,PRATA,8
4704,FREELANDER,2004,JEEP,25,458495,4.0,VERDE,6
6586,FREELANDER,2004,JEEP,2,150000,4.0,PRATA,4
5331,FREELANDER,1999,JEEP,18,204000,4.0,VERMELHO ESCURO,4
10036,FREELANDER,2004,JEEP,18,180000,4.0,PRETO,6
35234,COMPASS,2011,JEEP,24,40056,4.0,CINZA,4
25264,COMPASS,2012,JEEP,24,65731,4.0,VERMELHO,4
15693,COMPASS,2009,JEEP,24,163866,4.0,VERMELHO,4
19281,COMPASS,2010,JEEP,24,140000,4.0,VERDE,4
22269,COMPASS,2013,JEEP,24,165000,4.0,CINZA,4
17249,COMPASS,2009,JEEP,24,54575,4.0,PRATA,4
31248,COMPASS,2013,JEEP,24,59897,4.0,BRANCO,4
23110,COMPASS,2010,JEEP,24,121000,4.0,PRATA,4
36065,COMPASS,2017,JEEP,24,38000,4.0,AZUL CLARO,6
26372,COMPASS,2012,JEEP,24,121456,4.0,VERMELHO,4
29087,COMPASS,2011,JEEP,24,63570,4.0,BRANCO,4
27422,COMPASS,2013,JEEP,24,101709,4.0,CINZA,4
30185,COMPASS,2013,JEEP,24,105568,4.0,VERMELHO,4
26262,COMPASS,2012,JEEP,24,91810,4.0,PRATA,4
8154,COMPASS,2018,SEDAN,24,12520,4.0,VERDE,12
42337,COMPASS,2018,JEEP,24,16500,4.0,PRETO,12
37291,COMPASS,2014,JEEP,24,84414,4.0,PRETO,4
14113,COMPASS,2015,JEEP,24,72000,4.0,BRANCO,6
27294,COMPASS,2010,JEEP,24,81256,4.0,VERDE,4
27174,COMPASS,2011,JEEP,24,97277,4.0,BRANCO,4
16358,COMPASS,2009,JEEP,24,167510,4.0,VERMELHO,4
28921,COMPASS,2013,JEEP,24,135000,4.0,BRANCO,4
29254,COMPASS,2013,JEEP,24,76000,4.0,PRETO,4
27689,COMPASS,2014,JEEP,24,140555,4.0,CINZA,4
44043,COMPASS,2015,JEEP,24,44729,4.0,BRANCO,4
18688,COMPASS,2009,JEEP,24,167510,4.0,VERMELHO,4
1490,COMPASS,2011,JEEP,24,259779,4.0,PRETO,11
26591,COMPASS,2011,JEEP,24,69752,4.0,PRATA,4
23521,COMPASS,2011,JEEP,24,104000,4.0,CINZA,10
18760,COMPASS,2010,JEEP,24,116000,4.0,PRATA,4
29075,COMPASS,2014,JEEP,24,126627,4.0,MARROM,4
25926,COMPASS,2010,JEEP,24,84918,4.0,PRATA,4
43880,COMPASS,2015,JEEP,24,40715,4.0,BRANCO,4
26180,COMPASS,2011,JEEP,24,129776,4.0,BRANCO,4
29489,COMPASS,2014,JEEP,24,74625,4.0,BRANCO,4
22332,COMPASS,2010,JEEP,24,140000,4.0,VERDE,4
32305,COMPASS,2012,JEEP,24,88000,4.0,CINZA,4
28821,COMPASS,2014,JEEP,24,79197,4.0,PRETO,4
45674,COMPASS,2014,JEEP,24,32769,4.0,PRETO,4
1333,COMPASS,2019,SEDAN,24,29278,4.0,PRETO,12
30241,COMPASS,2013,JEEP,24,100133,4.0,PRETO,4
42883,COMPASS,2015,JEEP,24,62200,4.0,BRANCO,4
7840,TRANSIT CONNECT,2004,GOODS WAGON,18,235000,4.0,BRANCO,4
8467,TRANSIT CONNECT,2003,GOODS WAGON,18,230000,4.0,BRANCO,4
13485,TRANSIT CONNECT,2014,GOODS WAGON,18,176000,4.0,BRANCO,6
10506,TRANSIT CONNECT,2010,GOODS WAGON,18,85000,4.0,VERMELHO,4
15681,TRANSIT CONNECT,2012,GOODS WAGON,18,23000,4.0,BRANCO,4
9722,TRANSIT CONNECT,2009,GOODS WAGON,18,230000,4.0,AZUL CLARO,2
9408,TRANSIT CONNECT,2007,GOODS WAGON,18,211000,4.0,BRANCO,4
9095,TRANSIT CONNECT,2003,GOODS WAGON,17,159000,4.0,BRANCO,4
10500,TRANSIT CONNECT,2009,GOODS WAGON,18,215000,4.0,LARANJA,4
10976,TRANSIT CONNECT,2009,GOODS WAGON,18,170000,4.0,BRANCO,2
9095,TRANSIT CONNECT,2010,GOODS WAGON,18,160000,4.0,PRATA,4
9408,TRANSIT CONNECT,2011,GOODS WAGON,18,219123,4.0,PRATA,8
12231,TRANSIT CONNECT,2010,GOODS WAGON,18,208000,4.0,LARANJA,2
7213,TRANSIT CONNECT,2006,GOODS WAGON,18,400000,4.0,BRANCO,2
12544,TRANSIT CONNECT,2009,GOODS WAGON,18,20462,4.0,BRANCO,4
13799,TRANSIT CONNECT,2004,GOODS WAGON,18,223000,4.0,PRATA,2
13799,TRANSIT CONNECT,2012,GOODS WAGON,18,143560,4.0,BRANCO,2
12231,TRANSIT CONNECT,2011,GOODS WAGON,2,160000,4.0,CINZA,6
12544,TRANSIT CONNECT,2012,GOODS WAGON,2,203100,4.0,BRANCO,4
14740,TRANSIT CONNECT,2012,GOODS WAGON,18,147000,4.0,AZUL,4
12500,TRANSIT CONNECT,2011,GOODS WAGON,18,180000,4.0,VERDE,2
9800,TRANSIT CONNECT,2011,GOODS WAGON,2,161000,4.0,BRANCO,5
8154,TRANSIT CONNECT,2006,GOODS WAGON,17,98439,4.0,VERMELHO,2
10976,TRANSIT CONNECT,2008,GOODS WAGON,18,221000,4.0,BRANCO,2
9722,TRANSIT CONNECT,2005,GOODS WAGON,18,0,4.0,PRATA,0
19444,XV,2015,JEEP,2,250005,4.0,PRETO,0
23521,XV,2013,JEEP,2,800,6.0,BRANCO,6
19444,XV,2015,JEEP,2,250005,4.0,PRETO,0
31358,XV,2015,JEEP,2,52000,6.0,BEGE,12
15681,XV,2014,SEDAN,2,270472,4.0,BRANCO,0
19444,XV,2015,JEEP,2,250005,4.0,PRETO,0
5645,XV,2013,SEDAN,2,105523,4.0,AZUL,0
5645,XV,2013,SEDAN,2,105523,4.0,AZUL,0
10506,XV,2014,SEDAN,2,142211,4.0,PRETO,0
1098,XV,2014,JEEP,2,127637,4.0,BRANCO,0
18189,XV,2013,HATCHBACK,2,134000,4.0,AZUL,16
31047,XV,2014,JEEP,2,99200,4.0,VERDE,12
19757,XV,2014,JEEP,2,180000,4.0,LARANJA,12
10036,XV,2013,JEEP,20,128000,4.0,BRANCO,8
12074,XV,2014,JEEP,2,131872,4.0,BRANCO,12
2587,XV,2014,JEEP,2,123472,4.0,BRANCO,0
1803,XV,2013,SEDAN,2,333208,4.0,CINZA,0
12074,XV,2014,JEEP,2,131872,4.0,BRANCO,12
20385,XV,2013,JEEP,2,140968,4.0,VERDE,12
17249,XV,2013,JEEP,2,112000,4.0,PRATA,0
13015,XV,2014,JEEP,2,163669,4.0,BRANCO,0
15681,XV,2014,SEDAN,2,270472,4.0,BRANCO,0
2744,XV,2013,JEEP,2,108259,4.0,CINZA,0
5645,XV,2013,SEDAN,2,105523,4.0,AZUL,0
4861,XV,2014,JEEP,2,236198,4.0,BRANCO,0
10506,XV,2014,SEDAN,2,142211,4.0,PRETO,0
7527,XV,2014,JEEP,2,94000,4.0,PRETO,8
20542,XV,2014,JEEP,2,151000,4.0,PRETO,2
15681,XV,2014,SEDAN,2,270472,4.0,BRANCO,0
19444,XV,2015,JEEP,2,250005,4.0,PRETO,0
19444,XV,2015,SEDAN,2,250005,4.0,PRETO,0
1803,XV,2013,SEDAN,2,333208,4.0,CINZA,0
8781,XV,2014,JEEP,2,270472,4.0,BRANCO,0
3920,XV,2014,JEEP,2,123472,4.0,BRANCO,12
5645,XV,2013,SEDAN,2,105523,4.0,AZUL,0
10506,XV,2014,SEDAN,2,142211,4.0,PRETO,0
13172,OUTROS,2013,HATCHBACK,15,130000,4.0,VERMELHO,8
9408,MERIVA,2006,HATCHBACK,13,180000,4.0,VERDE,8
7840,MERIVA,2006,MINIVAN,16,170000,4.0,PRATA,8
11604,MERIVA,2008,JEEP,13,1373,4.0,ROSA,4
7527,MERIVA,2003,HATCHBACK,17,319000,4.0,PRETO,0
17876,PRIUS V,2012,HATCHBACK,18,14136,4.0,CINZA,8
23521,PRIUS V,2013,MINIVAN,18,212000,4.0,BRANCO,10
21326,PRIUS V,2012,UNIVERSAL,18,197000,4.0,BEGE,8
14426,PRIUS V,2013,HATCHBACK,18,260089,4.0,MARROM,4
3607,PRIUS V,2013,MINIVAN,18,178314,4.0,BRANCO,12
15681,PRIUS V,2012,HATCHBACK,18,129202,4.0,AZUL,10
15200,PRIUS V,2012,HATCHBACK,18,360755,4.0,AZUL CLARO,12
19444,PRIUS V,2014,SEDAN,18,350000,4.0,BRANCO,12
21639,PRIUS V,2012,UNIVERSAL,18,198000,4.0,BRANCO,8
13500,PRIUS V,2012,HATCHBACK,18,51000,4.0,BRANCO,8
16151,PRIUS V,2012,HATCHBACK,18,144000,4.0,BRANCO,0
13172,PRIUS V,2016,HATCHBACK,18,23000,4.0,AMARELO,12
18503,PRIUS V,2013,UNIVERSAL,18,267200,4.0,BRANCO,0
18817,PRIUS V,2012,UNIVERSAL,18,174000,4.0,AZUL CLARO,8
20071,PRIUS V,2013,HATCHBACK,18,147000,4.0,PRATA,6
21639,PRIUS V,2014,UNIVERSAL,18,179021,4.0,BRANCO,8
15500,PRIUS V,2013,UNIVERSAL,18,303538,4.0,AZUL CLARO,12
18817,PRIUS V,2012,HATCHBACK,18,68846,4.0,VERMELHO,8
7840,SORENTO,2003,JEEP,24,167000,4.0,CINZA,2
25402,SORENTO,2013,JEEP,24,208077,4.0,PRATA,7
39515,SORENTO,2016,JEEP,2,21683,4.0,PRETO,4
5018,SORENTO,2017,JEEP,24,63803,4.0,BRANCO,12
23521,SORENTO,2010,JEEP,20,178000,4.0,PRATA,4
5645,SORENTO,2007,JEEP,25,72872,4.0,PRETO,4
5645,SORENTO,2007,JEEP,25,77452,4.0,PRATA,4
26030,SORENTO,2013,JEEP,35,102000,6.0,PRETO,16
2979,SORENTO,2011,JEEP,35,309570,6.0,PRATA,12
6272,SORENTO,2007,JEEP,25,72895,4.0,BRANCO,4
22894,SORENTO,2018,SEDAN,33,49646,6.0,CINZA,12
45160,SORENTO,2016,JEEP,2,28221,4.0,PRETO,4
10976,SORENTO,2004,JEEP,24,0,4.0,PRETO,8
16308,SORENTO,2010,JEEP,22,74000,4.0,CINZA,4
39829,SORENTO,2016,JEEP,2,54541,4.0,BRANCO,4
3293,SORENTO,2018,JEEP,24,57618,4.0,ROXO,12
15367,SORENTO,2010,JEEP,22,77400,4.0,CINZA,4
29793,SORENTO,2014,JEEP,2,43340,4.0,BRANCO,4
7527,SORENTO,2008,JEEP,25,74367,4.0,PRATA,4
79971,SORENTO,2018,JEEP,22,47047,4.0,BRANCO,4
10192,114,2018,SEDAN,2,38282,4.0,BRANCO,12
3450,114,2017,SEDAN,2,0,4.0,PRETO,12
29793,535,2010,SEDAN,30,179554,6.0,CINZA,6
13485,535,2014,SEDAN,3,98368,6.0,BRANCO,12
1019,535,2011,SEDAN,3,0,6.0,PRETO,12
42024,535,2012,SEDAN,30,87000,6.0,PRETO,12
28225,535,2012,SEDAN,30,104000,6.0,CINZA,12
3450,535,2014,SEDAN,3,0,6.0,PRETO,12
1646,535,2012,SEDAN,3,129834,6.0,AZUL,12
28225,535,2011,SEDAN,35,200000,6.0,BRANCO,6
37633,535,2013,SEDAN,30,155000,6.0,PRATA,14
22266,535,2009,SEDAN,30,198400,6.0,BRANCO,10
34497,535,2012,SEDAN,30,124000,6.0,BRANCO,16
32929,535,2012,SEDAN,30,164800,6.0,BRANCO,12
17249,535,2011,SEDAN,3,128086,6.0,PRATA,0
2195,535,2014,SEDAN,3,110270,6.0,CINZA,12
3058,535,2012,SEDAN,3,218429,6.0,PRETO,12
39201,535,2012,SEDAN,30,141000,6.0,AZUL,12
29793,535,2011,SEDAN,3,185000,6.0,PRETO,12
9879,535,2014,SEDAN,3,98368,6.0,BRANCO,12
32302,535,2013,SEDAN,30,65600,6.0,CINZA,12
32929,535,2011,SEDAN,30,165000,6.0,BRANCO,10
26657,535,2009,SEDAN,30,163000,6.0,AZUL,8
32929,535,2012,SEDAN,30,152000,6.0,PRETO,8
53314,535,2014,SEDAN,30,81000,6.0,PRATA,14
43592,535,2012,SEDAN,30,92000,6.0,BRANCO,8
43905,535,2012,SEDAN,30,0,6.0,MARROM,12
53314,535,2014,SEDAN,30,99200,6.0,CINZA,12
47042,535,2015,SEDAN,35,59200,6.0,PRETO,10
37006,535,2010,SEDAN,30,102033,6.0,PRETO,10
43905,535,2015,SEDAN,30,7800,6.0,BRANCO,16
53314,535,2014,SEDAN,30,64000,6.0,CINZA,12
23521,535,2008,SEDAN,30,186000,6.0,PRETO,12
43905,535,2013,SEDAN,30,118000,6.0,BRANCO,10
12701,535,2013,SEDAN,3,195941,6.0,PRETO,12
26657,535,2014,SEDAN,30,170000,6.0,PRETO,12
34497,535,2011,SEDAN,30,137600,6.0,PRETO,0
16621,535,2008,SEDAN,35,180000,6.0,PRATA,8
4861,535,2011,SEDAN,3,151099,6.0,MARROM,12
53314,535,2015,SEDAN,30,93000,6.0,PRETO,12
34497,535,2011,SEDAN,30,156000,6.0,PRETO,12
23521,535,2011,SEDAN,3,249600,6.0,CINZA,12
30420,535,2011,SEDAN,30,118000,6.0,PRETO,12
15524,535,2014,SEDAN,3,83600,6.0,PRETO,12
26657,535,2011,SEDAN,30,183000,6.0,PRETO,10
6586,PASSO,2008,HATCHBACK,1,112000,3.0,AMARELO,4
7527,PASSO,2012,HATCHBACK,1,118000,3.0,PRATA,2
5645,PASSO,2005,HATCHBACK,1,135000,4.0,BRANCO,2
46101,ES 300,2014,SEDAN,25,77000,4.0,CINZA,12
14426,ES 300,2014,SEDAN,25,176213,4.0,PRETO,12
10192,ES 300,2015,SEDAN,25,98032,4.0,PRETO,12
39026,ES 300,2011,SEDAN,35,63905,4.0,PRATA,4
14426,ES 300,2014,SEDAN,25,176213,4.0,PRETO,12
6115,ES 300,2013,SEDAN,25,152400,4.0,PRATA,12
21953,ES 300,2014,SEDAN,25,131000,4.0,PRETO,12
17876,ES 300,2014,SEDAN,25,113002,4.0,PRETO,12
21639,ES 300,2011,SEDAN,35,53467,4.0,PRATA,4
6115,ES 300,2013,SEDAN,25,152400,4.0,PRATA,12
14426,ES 300,2014,SEDAN,25,176213,4.0,PRETO,12
49864,ES 300,2013,SEDAN,3,100000,10.0,PRETO,12
10192,ES 300,2015,SEDAN,25,98032,4.0,PRETO,12
14426,ES 300,2014,SEDAN,25,176213,4.0,PRETO,12
18189,ES 300,2015,HATCHBACK,25,0,6.0,PRETO,8
19444,ES 300,2014,SEDAN,25,113002,4.0,PRETO,0
40769,ES 300,2013,SEDAN,25,8700,12.0,BRANCO,12
6743,ES 300,2013,SEDAN,25,186554,4.0,BRANCO,12
26017,ES 300,2009,SEDAN,35,132700,4.0,BRANCO,4
14426,SPORTAGE,2012,JEEP,20,65000,4.0,BRANCO,5
12074,SPORTAGE,2020,SEDAN,24,2741,4.0,PRATA,12
53314,SPORTAGE,2016,JEEP,20,27000,4.0,PRETO,8
87497,SPORTAGE,2019,JEEP,24,0,4.0,CINZA,6
4701,SPORTAGE,2007,JEEP,2,58497,4.0,PRATA,4
8311,SPORTAGE,2020,SEDAN,24,17466,4.0,PRETO,12
17249,SPORTAGE,2011,JEEP,2,58499,4.0,PRETO,4
17405,SPORTAGE,2011,JEEP,2,47232,4.0,CINZA,4
7495,SPORTAGE,2010,JEEP,2,58769,4.0,PRETO,4
5896,SPORTAGE,2007,JEEP,2,160487,4.0,PRETO,4
24148,SPORTAGE,2011,JEEP,24,85000,4.0,PRETO,12
6899,SPORTAGE,2009,JEEP,2,47520,4.0,PRATA,4
16621,SPORTAGE,2011,JEEP,2,98641,4.0,PRATA,4
15367,SPORTAGE,2012,JEEP,2,98000,4.0,PRATA,4
4701,SPORTAGE,2007,JEEP,2,54658,4.0,PRATA,4
5959,SPORTAGE,2007,JEEP,2,71168,4.0,PRETO,4
32302,SPORTAGE,2014,JEEP,24,77000,4.0,AZUL,6
5645,SPORTAGE,2007,JEEP,2,51264,4.0,PRATA,4
7213,SPORTAGE,2007,JEEP,2,93568,4.0,PRETO,4
18817,SPORTAGE,2019,JEEP,24,18206,4.0,PRETO,12
7056,SPORTAGE,2010,JEEP,2,64741,4.0,PRATA,4
9408,SPORTAGE,2008,JEEP,2,60928,4.0,PRATA,4
7213,SPORTAGE,2007,JEEP,2,89472,4.0,PRATA,4
6586,SPORTAGE,2007,JEEP,2,82944,4.0,PRATA,4
34497,SPORTAGE,2015,JEEP,24,60123,4.0,BRANCO,10
6241,SPORTAGE,2008,JEEP,2,273421,4.0,PRATA,4
14426,SPORTAGE,2013,JEEP,2,66188,4.0,PRATA,4
1098,SPORTAGE,2020,JEEP,24,6216,4.0,VERMELHO ESCURO,12
6899,SPORTAGE,2007,JEEP,2,91232,4.0,BRANCO,4
6899,SPORTAGE,2007,JEEP,2,79776,4.0,BRANCO,4
40142,SPORTAGE,2016,JEEP,20,53000,4.0,PRATA,8
7119,SPORTAGE,2007,JEEP,2,74666,4.0,PRATA,4
6586,SPORTAGE,2007,JEEP,2,78880,4.0,AZUL,4
6586,SPORTAGE,2007,JEEP,2,63488,4.0,PRATA,4
3293,SPORTAGE,2012,JEEP,24,152466,4.0,BRANCO,12
29793,SPORTAGE,2015,JEEP,24,61157,4.0,PRETO,10
6586,SPORTAGE,2015,JEEP,24,208213,4.0,AZUL,12
8154,SPORTAGE,2007,JEEP,2,110000,4.0,AZUL,4
9252,SPORTAGE,2009,JEEP,2,53986,4.0,BRANCO,4
6611,SPORTAGE,2007,JEEP,2,142654,4.0,PRATA,4
25716,SPORTAGE,2012,JEEP,24,136000,4.0,CINZA,10
7837,SPORTAGE,2008,JEEP,2,189330,4.0,PRETO,4
7370,SPORTAGE,2007,JEEP,2,69120,4.0,PRETO,4
10036,320 DIESEL,2002,SEDAN,20,280000,4.0,PRETO,8
37006,320 DIESEL,2014,SEDAN,20,159000,4.0,AZUL,8
8467,OUTROS,2002,COUPE,18,95000,4.0,PRETO,4
7840,OUTROS,2000,JEEP,32,331000,6.0,VERMELHO ESCURO,6
24462,A5,2009,COUPE,32,100000,6.0,PRETO,6
16500,A5,2011,COUPE,2,1000,4.0,PRETO,8
9095,A5,2013,COUPE,20,78000,4.0,PRETO,8
31047,A5,2013,COUPE,20,78400,4.0,PRETO,8
9408,A5,2013,COUPE,20,87000,6.0,PRETO,8
3136,VERSA,2014,HATCHBACK,16,72208,4.0,PRETO,12
11290,VERSA,2012,SEDAN,16,109000,4.0,AZUL,2
10663,VERSA,2011,HATCHBACK,18,143000,4.0,PRETO,10
24891,VERSA,2011,HATCHBACK,18,53330,4.0,PRETO,2
3136,VERSA,2017,JEEP,16,59974,4.0,VERMELHO,12
2587,VERSA,2018,SEDAN,16,0,4.0,CINZA,12
10976,VERSA,2014,HATCHBACK,16,91000,4.0,AZUL CLARO,8
10976,VERSA,2017,SEDAN,16,64765,4.0,BRANCO,6
9095,VERSA,2011,HATCHBACK,18,181002,4.0,CINZA,10
12858,VERSA,2012,HATCHBACK,18,160000,4.0,PRETO,2
8154,VERSA,2010,HATCHBACK,18,1000,4.0,CINZA,0
10506,VERSA,2016,SEDAN,16,71069,4.0,PRETO,6
8467,VERSA,2012,HATCHBACK,18,165758,4.0,PRETO,10
11290,VERSA,2012,SEDAN,16,12000,4.0,PRETO,8
9095,VERSA,2010,SEDAN,18,94000,4.0,PRATA,12
11917,VERSA,2012,SEDAN,18,76500,4.0,BRANCO,4
10663,VERSA,2016,SEDAN,16,90535,4.0,AZUL,6
14269,FIT SPORT,2009,HATCHBACK,15,198000,4.0,AZUL,0
10506,FIT SPORT,2010,HATCHBACK,15,164800,4.0,PRATA,8
12513,CARNIVAL,2011,MINIVAN,22,100842,4.0,BRANCO,4
11290,CARNIVAL,2006,MINIVAN,29,171000,4.0,PRETO,8
6272,CARNIVAL,2007,MINIVAN,29,58984,4.0,BRANCO,4
11200,CARNIVAL,2010,MINIVAN,22,125000,4.0,PRATA,4
9408,OUTROS,2004,MINIVAN,2,330000,4.0,BRANCO,2
11290,TUNDRA,2016,JEEP,57,54875,8.0,CINZA,12
1568,TUNDRA,2015,JEEP,57,128000,8.0,BRANCO,12
6429,TUNDRA,2017,SEDAN,46,190875,8.0,BRANCO,12
3293,TUNDRA,2014,SEDAN,57,0,8.0,BRANCO,12
3293,TUNDRA,2014,SEDAN,57,0,8.0,BRANCO,12
23207,TUNDRA,2013,JEEP,57,357933,8.0,CINZA,12
6429,TUNDRA,2017,SEDAN,46,190875,8.0,BRANCO,12
3293,TUNDRA,2014,SEDAN,57,0,8.0,BRANCO,12
3293,TUNDRA,2014,SEDAN,57,0,8.0,BRANCO,12
6429,TUNDRA,2017,SEDAN,46,190875,8.0,BRANCO,12
11290,TUNDRA,2016,JEEP,57,54875,8.0,CINZA,12
1568,TUNDRA,2015,JEEP,57,128000,8.0,BRANCO,12
25089,TUNDRA,2017,JEEP,57,123862,8.0,BRANCO,12
1568,TUNDRA,2015,JEEP,57,128000,8.0,BRANCO,12
23207,TUNDRA,2013,JEEP,57,357933,8.0,CINZA,12
3293,TUNDRA,2014,SEDAN,57,0,8.0,BRANCO,12
11290,TUNDRA,2016,JEEP,57,54875,8.0,CINZA,12
6429,TUNDRA,2017,SEDAN,46,190875,8.0,BRANCO,12
35124,TUNDRA,2019,PICKUP,57,34059,8.0,PRATA,12
1568,TUNDRA,2015,JEEP,57,128000,8.0,BRANCO,12
11290,TUNDRA,2016,JEEP,57,54875,8.0,CINZA,12
1568,TUNDRA,2015,JEEP,57,128000,8.0,BRANCO,12
1568,TUNDRA,2015,JEEP,57,128000,8.0,BRANCO,12
6429,TUNDRA,2017,SEDAN,46,190875,8.0,BRANCO,12
18189,OUTROS,2015,SEDAN,24,48000,4.0,BRANCO,4
3450,TLX,2015,SEDAN,24,83099,4.0,PRETO,12
10349,TLX,2015,SEDAN,35,70562,6.0,BRANCO,12
3000,E 230,1997,SEDAN,22,111111,4.0,CINZA,0
8154,E 230,1998,SEDAN,23,200000,4.0,VERDE,4
3763,E 230,1997,SEDAN,23,105000,4.0,PRATA,4
9408,E 230,1996,LIMOUSINE,23,310000,4.0,PRATA,2
4234,E 230,1995,SEDAN,23,0,4.0,AZUL,2
5645,E 230,1996,SEDAN,23,344000,4.0,BRANCO,2
131716,LAND CRUISER PRADO,2018,JEEP,30,59826,4.0,PRETO,12
77775,LAND CRUISER PRADO,2014,JEEP,30,117000,6.0,PRATA,12
75266,LAND CRUISER PRADO,2014,JEEP,3,90000,4.0,BRANCO,6
26657,LAND CRUISER PRADO,2002,JEEP,30,27000,4.0,PRATA,4
83107,LAND CRUISER PRADO,2014,JEEP,3,120000,8.0,PRETO,12
25089,LAND CRUISER PRADO,2002,JEEP,34,103000,6.0,VERDE,12
78403,LAND CRUISER PRADO,2014,JEEP,3,142000,6.0,PRETO,12
84675,LAND CRUISER PRADO,2014,JEEP,30,137000,6.0,PRETO,12
34500,LAND CRUISER PRADO,2006,JEEP,27,210000,6.0,PRATA,10
24148,LAND CRUISER PRADO,2000,JEEP,34,150000,6.0,AZUL CLARO,2
14740,LAND CRUISER PRADO,2001,JEEP,27,247000,4.0,PRETO,4
22580,LAND CRUISER PRADO,2001,JEEP,30,434000,4.0,BRANCO,2
47042,LAND CRUISER PRADO,2008,JEEP,30,170000,6.0,PRATA,12
36065,LAND CRUISER PRADO,2005,JEEP,27,167000,4.0,PRETO,8
78403,LAND CRUISER PRADO,2014,JEEP,30,146000,6.0,PRETO,12
131716,LAND CRUISER PRADO,2018,JEEP,30,5292,6.0,BRANCO,12
121681,LAND CRUISER PRADO,2018,JEEP,30,92000,6.0,AZUL,12
49864,LAND CRUISER PRADO,2010,JEEP,27,90000,4.0,BRANCO,8
37633,LAND CRUISER PRADO,2018,JEEP,27,177000,4.0,PRETO,2
90947,LAND CRUISER PRADO,2017,JEEP,3,33000,6.0,CINZA,12
53314,LAND CRUISER PRADO,2010,JEEP,27,128000,4.0,PRETO,8
10349,LAND CRUISER PRADO,1997,JEEP,27,218000,4.0,AZUL,2
26657,LAND CRUISER PRADO,2002,JEEP,30,2000,4.0,PRATA,4
109764,LAND CRUISER PRADO,2018,JEEP,30,27000,6.0,BRANCO,6
33243,OUTROS,2015,SEDAN,18,38000,4.0,CINZA,10
7213,TOURNEO CONNECT,2005,UNIVERSAL,18,0,8.0,BRANCO,4
14113,TOURNEO CONNECT,2012,GOODS WAGON,18,145000,4.0,BRANCO,2
9408,TOURNEO CONNECT,2008,GOODS WAGON,18,121000,4.0,BRANCO,4
15681,TOURNEO CONNECT,2010,GOODS WAGON,18,132000,4.0,BRANCO,6
8154,TOURNEO CONNECT,2003,GOODS WAGON,18,0,4.0,AZUL,1
8781,TOURNEO CONNECT,2008,GOODS WAGON,18,160000,4.0,BRANCO,2
45473,OUTROS,2018,JEEP,2,1300,4.0,BRANCO,8
13000,IS 250,2012,SEDAN,25,43000,4.0,PRETO,6
3293,IS 250,2010,SEDAN,25,128992,6.0,PRATA,12
23602,IS 250,2009,SEDAN,25,126715,4.0,BRANCO,4
9095,IS 250,2015,SEDAN,25,101280,6.0,BRANCO,12
37633,IS 250,2015,SEDAN,25,90000,4.0,PRATA,8
20610,IS 250,2010,SEDAN,25,149218,4.0,PRATA,4
26657,IS 250,2009,SEDAN,25,245000,6.0,CINZA,10
5018,IS 250,2015,SEDAN,25,70154,6.0,BRANCO,12
11447,IS 250,2014,SEDAN,25,87462,6.0,PRETO,12
52059,IS 250,2015,SEDAN,25,93000,6.0,MARROM,12
27598,IS 250,2013,SEDAN,25,64023,8.0,BRANCO,6
26030,IS 250,2010,SEDAN,25,117000,6.0,PRETO,12
20385,IS 250,2008,SEDAN,25,162300,6.0,CINZA,10
24596,IS 250,2009,SEDAN,25,115450,4.0,PRETO,4
48610,IS 250,2014,SEDAN,25,96000,6.0,CINZA,16
22580,IS 250,2010,SEDAN,25,201600,6.0,PRETO,8
14740,OUTROS,2004,COUPE,32,226000,6.0,PRETO,10
11604,OUTROS,2002,SEDAN,30,300000,8.0,PRATA,8
10506,ISIS,2007,MINIVAN,2,0,4.0,PRETO,4
9095,ISIS,2006,MINIVAN,2,204000,4.0,BRANCO,8
17249,ISIS,2010,MINIVAN,18,170000,4.0,BRANCO,6
9408,ISIS,2005,MINIVAN,2,198555,4.0,PRATA,4
16308,ISIS,2011,MINIVAN,18,171000,4.0,BRANCO,10
10976,ISIS,2007,MINIVAN,2,1000,4.0,BRANCO,12
